spike_timestep,spike_class,amplitude,firing_rate
6871386.0,0,2,5
6871949.0,0,2,5
6872180.0,0,2,5
6872291.0,0,2,5
6873738.0,0,2,5
6874221.0,2,2,5
6874819.0,0,2,5
6874968.0,0,2,5
6877414.0,0,2,5
6881676.0,0,2,5
6882022.0,0,2,5
6883145.0,0,2,5
6883980.0,1,2,5
6884737.0,1,2,5
6888258.0,1,2,5
6888820.0,0,2,5
6888946.0,0,2,5
6890493.0,1,2,5
6891750.0,0,2,5
6892544.0,0,2,5
6893341.0,2,2,5
6893437.0,2,2,5
6893825.0,0,2,5
6894422.0,1,2,5
6895060.0,0,2,5
6895562.0,1,2,5
6895724.0,0,2,5
6897620.0,0,2,5
6898735.0,1,2,5
6898846.0,2,2,5
6899537.0,0,2,5
6900233.0,2,2,5
6900721.0,1,2,5
6901833.0,1,2,5
6902268.0,0,2,5
6902776.0,0,2,5
6903263.0,0,2,5
6903907.0,1,2,5
6904320.0,2,2,5
6905032.0,0,2,5
6906458.0,0,2,5
6906694.0,2,2,5
6907136.0,0,2,5
6907466.0,0,2,5
6907660.0,0,2,5
6908280.0,0,2,5
6908379.0,1,2,5
6908469.0,2,2,5
6909005.0,0,2,5
6909283.0,0,2,5
6909960.0,0,2,5
6911152.0,0,2,5
6912346.0,0,2,5
6913380.0,0,2,5
6914824.0,0,2,5
6916053.0,0,2,5
6916788.0,0,2,5
6918112.0,0,2,5
6918335.0,0,2,5
6918882.0,0,2,5
6919622.0,0,2,5
6924742.0,0,2,5
6924980.0,1,2,5
6926711.0,1,2,5
6927160.0,0,2,5
6928319.0,0,2,5
6928429.0,0,2,5
6929519.0,0,2,5
6930891.0,0,2,5
6933014.0,1,2,5
6934878.0,2,2,5
6935015.0,0,2,5
6935185.0,0,2,5
6935409.0,0,2,5
6937635.0,0,2,5
6942420.0,2,2,5
6945174.0,2,2,5
6945257.0,1,2,5
6947110.0,2,2,5
6948621.0,0,2,5
6949022.0,2,2,5
6949317.0,0,2,5
6949734.0,1,2,5
6950037.0,0,2,5
6952041.0,1,2,5
6952124.0,1,2,5
6953563.0,1,2,5
6954804.0,1,2,5
6955632.0,2,2,5
6957437.0,0,2,5
6957942.0,2,2,5
6958674.0,0,2,5
6959767.0,1,2,5
6962119.0,1,2,5
6963168.0,1,2,5
6965192.0,0,2,5
6965355.0,1,2,5
6965846.0,0,2,5
6966381.0,0,2,5
6966550.0,0,2,5
6967302.0,0,2,5
6967393.0,0,2,5
6967980.0,1,2,5
6969263.0,0,2,5
6971657.0,1,2,5
6971956.0,0,2,5
6972914.0,0,2,5
6973371.0,0,2,5
6974215.0,0,2,5
6974417.0,0,2,5
6974701.0,0,2,5
6975755.0,2,2,5
6975956.0,1,2,5
6976282.0,0,2,5
6977323.0,0,2,5
6977464.0,0,2,5
6977894.0,0,2,5
6979570.0,0,2,5
6979677.0,0,2,5
6979857.0,0,2,5
6981270.0,0,2,5
6982821.0,0,2,5
6982992.0,0,2,5
6986230.0,0,2,5
6986895.0,1,2,5
6986988.0,1,2,5
6987155.0,0,2,5
6988547.0,0,2,5
6988832.0,0,2,5
6989405.0,0,2,5
6989618.0,2,2,5
6990455.0,2,2,5
6992218.0,1,2,5
6992726.0,0,2,5
6993564.0,0,2,5
6994985.0,0,2,5
6995301.0,0,2,5
6995917.0,0,2,5
6996247.0,0,2,5
6997932.0,1,2,5
6998028.0,0,2,5
7000406.0,0,2,5
7001143.0,2,2,5
7001533.0,0,2,5
7001668.0,0,2,5
7003042.0,2,2,5
7003187.0,1,2,5
7005073.0,0,2,5
7006667.0,0,2,5
7007063.0,2,2,5
7008025.0,1,2,5
7008533.0,0,2,5
7009103.0,1,2,5
7009294.0,1,2,5
7009596.0,1,2,5
7009926.0,0,2,5
7010484.0,0,2,5
7012619.0,0,2,5
7014651.0,1,2,5
7014974.0,0,2,5
7015682.0,1,2,5
7016405.0,0,2,5
7017282.0,1,2,5
7018034.0,2,2,5
7019172.0,0,2,5
7019669.0,0,2,5
7020035.0,0,2,5
7020507.0,0,2,5
7022421.0,1,2,5
7023737.0,1,2,5
7023864.0,0,2,5
7024570.0,0,2,5
7024858.0,0,2,5
7025295.0,0,2,5
7025972.0,0,2,5
7027877.0,0,2,5
7028062.0,1,2,5
7031472.0,0,2,5
7031982.0,2,2,5
7032365.0,0,2,5
7032721.0,2,2,5
7033562.0,0,2,5
7034061.0,0,2,5
7034881.0,0,2,5
7036360.0,1,2,5
7036856.0,1,2,5
7037073.0,0,2,5
7039291.0,0,2,5
7040720.0,0,2,5
7040902.0,0,2,5
7043161.0,0,2,5
7044258.0,0,2,5
7044752.0,0,2,5
7045184.0,1,2,5
7045282.0,0,2,5
7047935.0,1,2,5
7048155.0,0,2,5
7048457.0,1,2,5
7049971.0,1,2,5
7050542.0,0,2,5
7050947.0,0,2,5
7051184.0,0,2,5
7051402.0,0,2,5
7053627.0,0,2,5
7054220.0,0,2,5
7056619.0,0,2,5
7057534.0,0,2,5
7058913.0,0,2,5
7061308.0,1,2,5
7061399.0,2,2,5
7061486.0,0,2,5
7063132.0,1,2,5
7063303.0,0,2,5
7063526.0,1,2,5
7063836.0,0,2,5
7064554.0,0,2,5
7065725.0,2,2,5
7066013.0,0,2,5
7066240.0,1,2,5
7066494.0,2,2,5
7066999.0,0,2,5
7067594.0,0,2,5
7068842.0,1,2,5
7069430.0,2,2,5
7070417.0,0,2,5
7070711.0,0,2,5
7070879.0,0,2,5
7071524.0,0,2,5
7072147.0,2,2,5
7072814.0,0,2,5
7073189.0,1,2,5
7073378.0,0,2,5
7074118.0,0,2,5
7075227.0,0,2,5
7077804.0,0,2,5
7080415.0,2,2,5
7081467.0,0,2,5
7081947.0,2,2,5
7083285.0,0,2,5
7084530.0,0,2,5
7085256.0,0,2,5
7085523.0,1,2,5
7085763.0,0,2,5
7086546.0,0,2,5
7087265.0,0,2,5
7088680.0,0,2,5
7089497.0,0,2,5
7089919.0,0,2,5
7090145.0,0,2,5
7091134.0,0,2,5
7091216.0,2,2,5
7091943.0,1,2,5
7092791.0,0,2,5
7093704.0,2,2,5
7093937.0,0,2,5
7096883.0,0,2,5
7097365.0,0,2,5
7098891.0,0,2,5
7099188.0,1,2,5
7100058.0,0,2,5
7101608.0,0,2,5
7102505.0,2,2,5
7103236.0,0,2,5
7104326.0,0,2,5
7105008.0,2,2,5
7106327.0,0,2,5
7107379.0,1,2,5
7108324.0,0,2,5
7108792.0,0,2,5
7109284.0,0,2,5
7110321.0,0,2,5
7111349.0,1,2,5
7111524.0,0,2,5
7112269.0,1,2,5
7112872.0,1,2,5
7113314.0,0,2,5
7113427.0,0,2,5
7113760.0,0,2,5
7114285.0,0,2,5
7114393.0,2,2,5
7115444.0,2,2,5
7116500.0,0,2,5
7116978.0,0,2,5
7118070.0,0,2,5
7118170.0,2,2,5
7118586.0,1,2,5
7119242.0,0,2,5
7120971.0,1,2,5
7121446.0,2,2,5
7122354.0,1,2,5
7122606.0,0,2,5
7123606.0,0,2,5
7125611.0,2,2,5
7126632.0,0,2,5
7128434.0,2,2,5
7128771.0,0,2,5
7130295.0,0,2,5
7130990.0,0,2,5
7133068.0,1,2,5
7133598.0,0,2,5
7134120.0,0,2,5
7137984.0,1,2,5
7139255.0,0,2,5
7139401.0,1,2,5
7141949.0,0,2,5
7143520.0,0,2,5
7144184.0,0,2,5
7144588.0,1,2,5
7144891.0,0,2,5
7144997.0,0,2,5
7145111.0,0,2,5
7146553.0,0,2,5
7147435.0,0,2,5
7147548.0,0,2,5
7148889.0,0,2,5
7149000.0,0,2,5
7151758.0,0,2,5
7152236.0,0,2,5
7152725.0,0,2,5
7153152.0,0,2,5
7153539.0,0,2,5
7153702.0,2,2,5
7154834.0,0,2,5
7155393.0,0,2,5
7156080.0,0,2,5
7156492.0,0,2,5
7158356.0,0,2,5
7158547.0,0,2,5
7158831.0,2,2,5
7159266.0,1,2,5
7160006.0,0,2,5
7160106.0,1,2,5
7160331.0,0,2,5
7160799.0,2,2,5
7161631.0,0,2,5
7162358.0,0,2,5
7163430.0,0,2,5
7164987.0,1,2,5
7167212.0,0,2,5
7167722.0,2,2,5
7169439.0,2,2,5
7169857.0,0,2,5
7169989.0,2,2,5
7172590.0,0,2,5
7172848.0,0,2,5
7173272.0,0,2,5
7173691.0,0,2,5
7178494.0,0,2,5
7178650.0,2,2,5
7179208.0,0,2,5
7180718.0,0,2,5
7181162.0,0,2,5
7181331.0,0,2,5
7181605.0,0,2,5
7182808.0,0,2,5
7182889.0,0,2,5
7184045.0,0,2,5
7184772.0,0,2,5
7187441.0,2,2,5
7188683.0,0,2,5
7188838.0,0,2,5
7190414.0,2,2,5
7191192.0,0,2,5
7192411.0,0,2,5
7193024.0,0,2,5
7193114.0,1,2,5
7193317.0,0,2,5
7193487.0,0,2,5
7194235.0,0,2,5
7198147.0,0,2,5
7198825.0,2,2,5
7198936.0,2,2,5
7199277.0,0,2,5
7201316.0,1,2,5
7202727.0,0,2,5
7203128.0,0,2,5
7203595.0,0,2,5
7204275.0,0,2,5
7204374.0,0,2,5
7206176.0,0,2,5
7206645.0,0,2,5
7207396.0,0,2,5
7207935.0,0,2,5
7208794.0,2,2,5
7210319.0,2,2,5
7211015.0,0,2,5
7211479.0,2,2,5
7211811.0,1,2,5
7212546.0,1,2,5
7213361.0,0,2,5
7213444.0,1,2,5
7213550.0,0,2,5
7214496.0,0,2,5
7219418.0,0,2,5
7220138.0,0,2,5
7221091.0,0,2,5
7221439.0,0,2,5
7222438.0,0,2,5
7223589.0,0,2,5
7224391.0,0,2,5
7224617.0,0,2,5
7225642.0,0,2,5
7226074.0,0,2,5
7226688.0,0,2,5
7227135.0,0,2,5
7227281.0,0,2,5
7227381.0,1,2,5
7228604.0,0,2,5
7229905.0,0,2,5
7230556.0,0,2,5
7234167.0,0,2,5
7234311.0,2,2,5
7234665.0,0,2,5
7235491.0,1,2,5
7235609.0,0,2,5
7236576.0,1,2,5
7237102.0,0,2,5
7237249.0,0,2,5
7237537.0,0,2,5
7238061.0,0,2,5
7238245.0,0,2,5
7239083.0,0,2,5
7240539.0,0,2,5
7241436.0,0,2,5
7242597.0,0,2,5
7243194.0,0,2,5
7243555.0,0,2,5
7243982.0,0,2,5
7245269.0,1,2,5
7245819.0,0,2,5
7248138.0,0,2,5
7248267.0,0,2,5
7248383.0,0,2,5
7248530.0,0,2,5
7249112.0,0,2,5
7249714.0,0,2,5
7250718.0,2,2,5
7252470.0,0,2,5
7252872.0,0,2,5
7254688.0,2,2,5
7254970.0,1,2,5
7259614.0,0,2,5
7260858.0,2,2,5
7262428.0,0,2,5
7262779.0,1,2,5
7264049.0,0,2,5
7265199.0,0,2,5
7265375.0,0,2,5
7265807.0,0,2,5
7267166.0,1,2,5
7269268.0,0,2,5
7269918.0,0,2,5
7270638.0,2,2,5
7271059.0,0,2,5
7273319.0,2,2,5
7274570.0,0,2,5
7274941.0,1,2,5
7275371.0,0,2,5
7276186.0,2,2,5
7277064.0,0,2,5
7278037.0,0,2,5
7278331.0,1,2,5
7278795.0,0,2,5
7279510.0,0,2,5
7280752.0,0,2,5
7281796.0,1,2,5
7282742.0,2,2,5
7283744.0,2,2,5
7284021.0,0,2,5
7285630.0,0,2,5
7286284.0,0,2,5
7286512.0,0,2,5
7286907.0,0,2,5
7287773.0,0,2,5
7289389.0,0,2,5
7289588.0,1,2,5
7290832.0,2,2,5
7292217.0,0,2,5
7293106.0,0,2,5
7293279.0,2,2,5
7293771.0,1,2,5
7295602.0,0,2,5
7296438.0,2,2,5
7296810.0,0,2,5
7298226.0,0,2,5
7298976.0,0,2,5
7300497.0,2,2,5
7300987.0,0,2,5
7302617.0,1,2,5
7302778.0,1,2,5
7303000.0,0,2,5
7304522.0,2,2,5
7306275.0,0,2,5
7306950.0,2,2,5
7308418.0,1,2,5
7308677.0,1,2,5
7310802.0,0,2,5
7311377.0,1,2,5
7311511.0,0,2,5
7311592.0,1,2,5
7312314.0,0,2,5
7312775.0,0,2,5
7314251.0,0,2,5
7316114.0,0,2,5
7316294.0,2,2,5
7316391.0,1,2,5
7316722.0,0,2,5
7317735.0,0,2,5
7318336.0,0,2,5
7319807.0,0,2,5
7321204.0,2,2,5
7321528.0,0,2,5
7322335.0,0,2,5
7323578.0,0,2,5
7324197.0,0,2,5
7324606.0,0,2,5
7325537.0,2,2,5
7325976.0,1,2,5
7326506.0,0,2,5
7326624.0,0,2,5
7326709.0,0,2,5
7328004.0,0,2,5
7328159.0,2,2,5
7328294.0,0,2,5
7328947.0,2,2,5
7330084.0,0,2,5
7330470.0,0,2,5
7331001.0,0,2,5
7333010.0,0,2,5
7334254.0,0,2,5
7335062.0,0,2,5
7337447.0,0,2,5
7339192.0,0,2,5
7339337.0,0,2,5
7340426.0,2,2,5
7341679.0,1,2,5
7341902.0,0,2,5
7342495.0,2,2,5
7344728.0,0,2,5
7347830.0,0,2,5
7348562.0,0,2,5
7349849.0,0,2,5
7351235.0,0,2,5
7351542.0,0,2,5
7353147.0,0,2,5
7353254.0,0,2,5
7354047.0,0,2,5
7354695.0,0,2,5
7354994.0,0,2,5
7356294.0,0,2,5
7357044.0,0,2,5
7357345.0,0,2,5
7358244.0,0,2,5
7359761.0,0,2,5
7361084.0,0,2,5
7361164.0,0,2,5
7363222.0,0,2,5
7363744.0,0,2,5
7364128.0,0,2,5
7365113.0,0,2,5
7366277.0,0,2,5
7368591.0,0,2,5
7370450.0,0,2,5
7370939.0,0,2,5
7371680.0,1,2,5
7372893.0,0,2,5
7373402.0,0,2,5
7374045.0,0,2,5
7374798.0,1,2,5
7374890.0,0,2,5
7376009.0,2,2,5
7376144.0,0,2,5
7376238.0,0,2,5
7376895.0,1,2,5
7377615.0,2,2,5
7378133.0,1,2,5
7378414.0,0,2,5
7378536.0,0,2,5
7379861.0,0,2,5
7380035.0,2,2,5
7381177.0,0,2,5
7381388.0,1,2,5
7382608.0,0,2,5
7382753.0,0,2,5
7383891.0,2,2,5
7384799.0,0,2,5
7386278.0,0,2,5
7387557.0,2,2,5
7388143.0,0,2,5
7389683.0,0,2,5
7390033.0,2,2,5
7390952.0,2,2,5
7391911.0,0,2,5
7393996.0,1,2,5
7394645.0,0,2,5
7395548.0,0,2,5
7396034.0,0,2,5
7396715.0,0,2,5
7396943.0,0,2,5
7398050.0,2,2,5
7398276.0,0,2,5
7398436.0,0,2,5
7398919.0,0,2,5
7399349.0,1,2,5
7399451.0,0,2,5
7399556.0,0,2,5
7400372.0,0,2,5
7400982.0,0,2,5
7401211.0,0,2,5
7401379.0,2,2,5
7401905.0,0,2,5
7402169.0,1,2,5
7402621.0,1,2,5
7402741.0,0,2,5
7405407.0,0,2,5
7408278.0,0,2,5
7408846.0,0,2,5
7409837.0,2,2,5
7412055.0,0,2,5
7412165.0,0,2,5
7412531.0,0,2,5
7413976.0,0,2,5
7415992.0,0,2,5
7416843.0,2,2,5
7419123.0,2,2,5
7419593.0,1,2,5
7420115.0,2,2,5
7421390.0,1,2,5
7422752.0,0,2,5
7423451.0,2,2,5
7423603.0,1,2,5
7423940.0,0,2,5
7424729.0,0,2,5
7425363.0,1,2,5
7426863.0,0,2,5
7427039.0,2,2,5
7428084.0,0,2,5
7429362.0,1,2,5
7432511.0,1,2,5
7433770.0,0,2,5
7434846.0,2,2,5
7435887.0,1,2,5
7437624.0,2,2,5
7440196.0,0,2,5
7440750.0,0,2,5
7441693.0,2,2,5
7442848.0,0,2,5
7443163.0,0,2,5
7443250.0,0,2,5
7444635.0,0,2,5
7444803.0,0,2,5
7446221.0,0,2,5
7449853.0,2,2,5
7451283.0,0,2,5
7452297.0,0,2,5
7452552.0,0,2,5
7452817.0,1,2,5
7453102.0,0,2,5
7453620.0,2,2,5
7455197.0,0,2,5
7455473.0,0,2,5
7455574.0,0,2,5
7455957.0,1,2,5
7456728.0,1,2,5
7457345.0,0,2,5
7457682.0,0,2,5
7458347.0,0,2,5
7460582.0,0,2,5
7461383.0,2,2,5
7463462.0,0,2,5
7464096.0,0,2,5
7464341.0,1,2,5
7467418.0,2,2,5
7469579.0,0,2,5
7470656.0,1,2,5
7470994.0,1,2,5
7471108.0,0,2,5
7472058.0,0,2,5
7472677.0,0,2,5
7473096.0,2,2,5
7473616.0,0,2,5
7473904.0,0,2,5
7474274.0,0,2,5
7476412.0,1,2,5
7476555.0,0,2,5
7477606.0,0,2,5
7477950.0,0,2,5
7478768.0,2,2,5
7478908.0,2,2,5
7479535.0,1,2,5
7480670.0,0,2,5
7482448.0,0,2,5
7482627.0,0,2,5
7484739.0,0,2,5
7485591.0,2,2,5
7486042.0,0,2,5
7487201.0,0,2,5
7487906.0,1,2,5
7488010.0,0,2,5
7490041.0,1,2,5
7490733.0,0,2,5
7490954.0,0,2,5
7493916.0,0,2,5
7494370.0,2,2,5
7494536.0,2,2,5
7495466.0,0,2,5
7496291.0,0,2,5
7496685.0,0,2,5
7497096.0,0,2,5
7497348.0,1,2,5
7497497.0,0,2,5
7498347.0,0,2,5
7499016.0,0,2,5
7499293.0,2,2,5
7499507.0,2,2,5
7499656.0,0,2,5
7500031.0,0,2,5
7500651.0,2,2,5
7501315.0,2,2,5
7501528.0,0,2,5
7503783.0,0,2,5
7505017.0,0,2,5
7505308.0,2,2,5
7505414.0,1,2,5
7506430.0,0,2,5
7506987.0,0,2,5
7507495.0,0,2,5
7508503.0,0,2,5
7508939.0,1,2,5
7509421.0,0,2,5
7511508.0,1,2,5
7512126.0,0,2,5
7512620.0,0,2,5
7512764.0,0,2,5
7513595.0,0,2,5
7513872.0,0,2,5
7514063.0,2,2,5
7515090.0,1,2,5
7515466.0,2,2,5
7516810.0,0,2,5
7518588.0,0,2,5
7519126.0,2,2,5
7519207.0,0,2,5
7519632.0,1,2,5
7519789.0,1,2,5
7521346.0,0,2,5
7521544.0,1,2,5
7522300.0,0,2,5
7523202.0,2,2,5
7527168.0,1,2,5
7527481.0,1,2,5
7528273.0,1,2,5
7528625.0,0,2,5
7529445.0,2,2,5
7530266.0,0,2,5
7530596.0,0,2,5
7531010.0,0,2,5
7531977.0,0,2,5
7534107.0,0,2,5
7535299.0,0,2,5
7535461.0,2,2,5
7535551.0,1,2,5
7536960.0,0,2,5
7537107.0,0,2,5
7537267.0,1,2,5
7537787.0,0,2,5
7538459.0,2,2,5
7539084.0,0,2,5
7539598.0,0,2,5
7540552.0,2,2,5
7540667.0,0,2,5
7542087.0,0,2,5
7543788.0,1,2,5
7546174.0,0,2,5
7546824.0,0,2,5
7547694.0,1,2,5
7547992.0,1,2,5
7552431.0,0,2,5
7553472.0,0,2,5
7553642.0,0,2,5
7554035.0,0,2,5
7554752.0,0,2,5
7555051.0,2,2,5
7555556.0,0,2,5
7556137.0,0,2,5
7556667.0,0,2,5
7557322.0,1,2,5
7558530.0,0,2,5
7558874.0,0,2,5
7560045.0,0,2,5
7562780.0,2,2,5
7563333.0,0,2,5
7563955.0,1,2,5
7564235.0,0,2,5
7564665.0,1,2,5
7567200.0,0,2,5
7567490.0,0,2,5
7567927.0,0,2,5
7569272.0,0,2,5
7569383.0,0,2,5
7570343.0,1,2,5
7570589.0,0,2,5
7570846.0,1,2,5
7572809.0,0,2,5
7573075.0,0,2,5
7573168.0,0,2,5
7575159.0,0,2,5
7575245.0,0,2,5
7576818.0,0,2,5
7577022.0,1,2,5
7578777.0,0,2,5
7581126.0,0,2,5
7581372.0,0,2,5
7582121.0,0,2,5
7583553.0,0,2,5
7584058.0,0,2,5
7584440.0,1,2,5
7585984.0,1,2,5
7588153.0,0,2,5
7588813.0,1,2,5
7590183.0,2,2,5
7591818.0,0,2,5
7592369.0,2,2,5
7592451.0,0,2,5
7592650.0,0,2,5
7594362.0,0,2,5
7594521.0,0,2,5
7596075.0,0,2,5
7596743.0,1,2,5
7596879.0,0,2,5
7597160.0,0,2,5
7597438.0,0,2,5
7598880.0,2,2,5
7599122.0,0,2,5
7599249.0,2,2,5
7600693.0,2,2,5
7601846.0,0,2,5
7603417.0,2,2,5
7603593.0,0,2,5
7605142.0,0,2,5
7605271.0,0,2,5
7607088.0,2,2,5
7608888.0,0,2,5
7609768.0,0,2,5
7609868.0,0,2,5
7610927.0,2,2,5
7611675.0,2,2,5
7612159.0,0,2,5
7612261.0,2,2,5
7612822.0,0,2,5
7613473.0,0,2,5
7613604.0,1,2,5
7613986.0,0,2,5
7614961.0,0,2,5
7615175.0,0,2,5
7617706.0,0,2,5
7617996.0,1,2,5
7619534.0,0,2,5
7619736.0,0,2,5
7620540.0,0,2,5
7621171.0,2,2,5
7621696.0,0,2,5
7622341.0,1,2,5
7622523.0,0,2,5
7623663.0,0,2,5
7624157.0,0,2,5
7624568.0,2,2,5
7624800.0,0,2,5
7624887.0,0,2,5
7625404.0,0,2,5
7626474.0,0,2,5
7626662.0,2,2,5
7627291.0,2,2,5
7628680.0,2,2,5
7629456.0,1,2,5
7631959.0,0,2,5
7632084.0,1,2,5
7632347.0,0,2,5
7633330.0,0,2,5
7634938.0,0,2,5
7637267.0,1,2,5
7637464.0,0,2,5
7638057.0,1,2,5
7639240.0,0,2,5
7639476.0,1,2,5
7640367.0,0,2,5
7640499.0,2,2,5
7641996.0,2,2,5
7644699.0,0,2,5
7645400.0,0,2,5
7646794.0,2,2,5
7647023.0,0,2,5
7647106.0,1,2,5
7647773.0,0,2,5
7649494.0,2,2,5
7649878.0,2,2,5
7649999.0,0,2,5
7650404.0,0,2,5
7650681.0,2,2,5
7651902.0,0,2,5
7652932.0,0,2,5
7653820.0,2,2,5
7654332.0,2,2,5
7655049.0,0,2,5
7655668.0,1,2,5
7656433.0,0,2,5
7658011.0,0,2,5
7659145.0,0,2,5
7659243.0,0,2,5
7660238.0,0,2,5
7660409.0,0,2,5
7660723.0,0,2,5
7661157.0,0,2,5
7661451.0,2,2,5
7662555.0,0,2,5
7664067.0,1,2,5
7664457.0,0,2,5
7666497.0,0,2,5
7667192.0,0,2,5
7667565.0,0,2,5
7668238.0,0,2,5
7669270.0,0,2,5
7670472.0,0,2,5
7670588.0,0,2,5
7671548.0,1,2,5
7672224.0,0,2,5
7674094.0,0,2,5
7674228.0,0,2,5
7674639.0,2,2,5
7674791.0,0,2,5
7675805.0,1,2,5
7677194.0,2,2,5
7678009.0,0,2,5
7679642.0,2,2,5
7682320.0,1,2,5
7682612.0,1,2,5
7683799.0,0,2,5
7683977.0,2,2,5
7684847.0,2,2,5
7687264.0,0,2,5
7687432.0,0,2,5
7688172.0,0,2,5
7689082.0,1,2,5
7689244.0,0,2,5
7689523.0,2,2,5
7690074.0,1,2,5
7690756.0,0,2,5
7690895.0,1,2,5
7692413.0,2,2,5
7692579.0,0,2,5
7693189.0,0,2,5
7694284.0,1,2,5
7694530.0,0,2,5
7694834.0,2,2,5
7695655.0,0,2,5
7695805.0,0,2,5
7697075.0,1,2,5
7697521.0,0,2,5
7698219.0,0,2,5
7698357.0,2,2,5
7698437.0,0,2,5
7698686.0,0,2,5
7699214.0,1,2,5
7699406.0,1,2,5
7700420.0,0,2,5
7701275.0,2,2,5
7702831.0,0,2,5
7702934.0,0,2,5
7703059.0,1,2,5
7703922.0,0,2,5
7704418.0,1,2,5
7704570.0,1,2,5
7706592.0,0,2,5
7707764.0,0,2,5
7708600.0,0,2,5
7709298.0,0,2,5
7709711.0,1,2,5
7710630.0,1,2,5
7710783.0,0,2,5
7711568.0,0,2,5
7711741.0,0,2,5
7712515.0,0,2,5
7713404.0,0,2,5
7713764.0,0,2,5
7715613.0,0,2,5
7716342.0,0,2,5
7717073.0,0,2,5
7717300.0,2,2,5
7717989.0,1,2,5
7718587.0,1,2,5
7720818.0,0,2,5
7720971.0,1,2,5
7721094.0,2,2,5
7722074.0,2,2,5
7723945.0,0,2,5
7727115.0,0,2,5
7727229.0,2,2,5
7727328.0,0,2,5
7730295.0,1,2,5
7731320.0,0,2,5
7732508.0,0,2,5
7734207.0,0,2,5
7735859.0,0,2,5
7736841.0,2,2,5
7736965.0,0,2,5
7737207.0,2,2,5
7737421.0,0,2,5
7737515.0,0,2,5
7737752.0,0,2,5
7737995.0,0,2,5
7738227.0,2,2,5
7738353.0,0,2,5
7738491.0,0,2,5
7738935.0,0,2,5
7739620.0,2,2,5
7740872.0,1,2,5
7741014.0,0,2,5
7741094.0,0,2,5
7742920.0,0,2,5
7744299.0,2,2,5
7744716.0,0,2,5
7745964.0,1,2,5
7747425.0,0,2,5
7749091.0,0,2,5
7750344.0,0,2,5
7750575.0,2,2,5
7751614.0,0,2,5
7752519.0,0,2,5
7752991.0,0,2,5
7756761.0,0,2,5
7758389.0,0,2,5
7759019.0,0,2,5
7760977.0,0,2,5
7761607.0,0,2,5
7762186.0,2,2,5
7762373.0,0,2,5
7763813.0,0,2,5
7764474.0,0,2,5
7768103.0,0,2,5
7770206.0,0,2,5
7771808.0,0,2,5
7773174.0,1,2,5
7776400.0,0,2,5
7777011.0,0,2,5
7777441.0,0,2,5
7778924.0,2,2,5
7779572.0,2,2,5
7780015.0,2,2,5
7780214.0,0,2,5
7780437.0,0,2,5
7781089.0,1,2,5
7781634.0,0,2,5
7781778.0,0,2,5
7782428.0,2,2,5
7782566.0,0,2,5
7783598.0,0,2,5
7783785.0,0,2,5
7784878.0,0,2,5
7785081.0,0,2,5
7785316.0,1,2,5
7787169.0,0,2,5
7789163.0,0,2,5
7789831.0,0,2,5
7790732.0,2,2,5
7791725.0,0,2,5
7795655.0,0,2,5
7796028.0,0,2,5
7801540.0,1,2,5
7802127.0,0,2,5
7802248.0,0,2,5
7802687.0,0,2,5
7802928.0,0,2,5
7803264.0,0,2,5
7806124.0,1,2,5
7806389.0,0,2,5
7806775.0,0,2,5
7808219.0,1,2,5
7808303.0,0,2,5
7808652.0,1,2,5
7811416.0,0,2,5
7812689.0,0,2,5
7812924.0,0,2,5
7813227.0,0,2,5
7813935.0,2,2,5
7814035.0,0,2,5
7814385.0,1,2,5
7814644.0,0,2,5
7815358.0,0,2,5
7815664.0,0,2,5
7817411.0,0,2,5
7818992.0,0,2,5
7819313.0,0,2,5
7820560.0,0,2,5
7821225.0,0,2,5
7821734.0,0,2,5
7821968.0,0,2,5
7823589.0,0,2,5
7823829.0,0,2,5
7825902.0,0,2,5
7826767.0,1,2,5
7827279.0,0,2,5
7828162.0,1,2,5
7828682.0,0,2,5
7829537.0,0,2,5
7830213.0,1,2,5
7830545.0,0,2,5
7831276.0,0,2,5
7831942.0,0,2,5
7833510.0,0,2,5
7834893.0,1,2,5
7835936.0,0,2,5
7836201.0,1,2,5
7836426.0,2,2,5
7836946.0,0,2,5
7837643.0,0,2,5
7837769.0,0,2,5
7839355.0,2,2,5
7839642.0,0,2,5
7840584.0,2,2,5
7841382.0,0,2,5
7841828.0,0,2,5
7843180.0,2,2,5
7843754.0,0,2,5
7845995.0,2,2,5
7846442.0,0,2,5
7846957.0,2,2,5
7847139.0,1,2,5
7847221.0,0,2,5
7847920.0,1,2,5
7848159.0,2,2,5
7848841.0,0,2,5
7849525.0,0,2,5
7850356.0,0,2,5
7850685.0,1,2,5
7852963.0,0,2,5
7854040.0,0,2,5
7854539.0,0,2,5
7855779.0,2,2,5
7856250.0,0,2,5
7857059.0,0,2,5
7859366.0,0,2,5
7860273.0,0,2,5
7861367.0,0,2,5
7862014.0,0,2,5
7862210.0,1,2,5
7862694.0,0,2,5
7864601.0,2,2,5
7864989.0,2,2,5
7866390.0,1,2,5
7866890.0,0,2,5
7867852.0,1,2,5
7868069.0,2,2,5
7869633.0,2,2,5
7870289.0,0,2,5
7870979.0,0,2,5
7871774.0,0,2,5
7872282.0,2,2,5
7872800.0,0,2,5
7873127.0,0,2,5
7873221.0,0,2,5
7874307.0,1,2,5
7874789.0,0,2,5
7875584.0,0,2,5
7877398.0,2,2,5
